Wafer#2 7.8mils thick EE535,
942,31.43993378
941,31.44594383
940,31.47104645
939,31.51292419
938,31.44183159
937,31.49476624
936,31.45540619
935,31.48389244
934,31.43875313
933,31.4822979
932,31.47198868
931,31.48497391
930,31.52508736
929,31.49460793
928,31.49277878
927,31.48698807
926,31.5002346
925,31.47870064
924,31.49784279
923,31.47712898
922,31.4927845
921,31.49001694
920,31.54945946
919,31.53709984
918,31.52200508
917,31.55439758
916,31.52334023
915,31.5767765
914,31.573349
913,31.57941437
912,31.60627747
911,31.59466171
910,31.55542374
909,31.5864048
908,31.5872097
907,31.60139656
906,31.62786865
905,31.6283493
904,31.64719582
903,31.649086
902,31.65546417
901,31.61206818
900,31.659338
899,31.66178131
898,31.68188095
897,31.70728302
896,31.72630692
895,31.68704605
894,31.70210457
893,31.74555588
892,31.70916176
891,31.76968956
890,31.76985359
889,31.76794052
888,31.7733078
887,31.83512115
886,31.79060173
885,31.8079586
884,31.82675934
883,31.84092712
882,31.83243179
881,31.82909775
880,31.85213852
879,31.87733078
878,31.86628723
877,31.88524818
876,31.91322708
875,31.89105034
874,31.91179848
873,31.96710396
872,31.98051071
871,31.98413277
870,31.9227581
869,31.96855164
868,32.00007248
867,31.98293495
866,31.94828987
865,31.97084427
864,31.98723412
863,31.99368477
862,32.00973129
861,31.99276924
860,31.99683952
859,32.0164299
858,32.02310944
857,31.97860336
856,32.00338745
855,31.99776077
854,31.99732018
853,32.01854706
852,32.03418732
851,31.98546791
850,32.00774384
849,31.99562645
848,32.00189209
847,32.11352158
846,32.17035675
845,32.15847015
844,32.16349792
843,32.17213821
842,32.2386055
841,32.23398209
840,32.30110168
839,32.28314972
838,32.28381729
837,32.29884338
836,32.32853317
835,32.30892181
834,32.34679031
833,32.3183403
832,32.37915802
831,32.32528687
830,32.41733932
829,32.43645859
828,32.40086746
827,32.39670944
826,32.48226547
825,32.45550919
824,32.49406815
823,32.52904892
822,32.51151276
821,32.51511002
820,32.5010376
819,32.57878876
818,32.55983734
817,32.59209061
816,32.59204865
815,32.4908638
814,32.60009766
813,32.54188538
812,32.6064949
811,32.5681572
810,32.6649971
809,32.62693405
808,32.61400604
807,32.67957687
806,32.63144684
805,32.6867218
804,32.73057556
803,32.72755051
802,32.68813705
801,32.76911926
800,32.77631378
