Wafer#1 11.3mils thick EE535,
976,0.029569549
975,0.018089537
974,0.045931228
973,0.036703017
972,-0.00760016
971,-0.038786292
970,0.086383641
969,0.04524916
968,-0.052177846
967,-0.038434099
966,0.001440545
965,0.009790939
964,-0.017220484
963,0.017732179
962,0.017224619
961,0.076431319
960,-0.017838646
959,0.025703706
958,0.047356091
957,-0.044448987
956,-0.010764356
955,-0.050504286
954,0.089953706
953,-0.023987887
952,0.028395809
951,-0.025527412
950,0.021741839
949,-0.043718964
948,-0.023728611
947,-0.024510525
946,-0.04481281
945,0.013088324
944,-0.00361972
943,-0.005323639
942,0.042999677
941,-0.023657085
940,0.026808875
939,0.023382641
938,0.003728544
937,0.017307917
936,0.043024249
935,0.015799319
934,-0.071402557
933,-0.011779909
932,-0.01577387
931,0.072525874
930,0.044679362
929,-0.028920898
928,-0.015720917
927,-0.019215917
926,-0.070967607
925,0.014047247
924,0.029818319
923,-0.004647428
922,-0.067892686
921,0.008740413
920,0.004785303
919,-0.063791916
918,-0.01783921
917,-0.014595713
916,-0.019341351
915,-0.035000011
914,-0.029158011
913,-0.051763076
912,0.026746623
911,-0.067712829
910,-0.01936412
909,-0.023545779
908,0.044408541
907,0.013679822
906,-0.050453663
905,0.055339873
904,-0.032148529
903,-0.03371783
902,-0.023161044
901,0.023466984
900,-0.039215192
899,0.001097866
898,0.089957818
897,-0.026803194
896,0.018762961
895,-0.038543329
894,0.033457767
893,0.034651525
892,0.047775656
891,0.011360416
890,0.004895103
889,-0.02118225
888,-0.036110152
887,-0.035963997
886,-0.049355958
885,-0.003685831
884,-0.068586014
883,-0.004238012
882,0.018343309
881,0.030717397
880,-0.027704954
879,-0.053025149
878,0.035143517
877,-0.006167208
876,0.013955289
875,-0.030288327
874,0.001304405
873,-0.017789401
872,0.035183076
871,0.064944118
870,-0.056633841
869,0.017439118
868,0.066329889
867,0.025239782
866,0.066738866
865,-0.065818049
864,0.045642689
863,0.021273825
862,-0.051031128
861,-0.052875582
860,-0.025945911
859,0.058478564
858,0.083540097
857,0.033589926
856,-0.050096434
855,-0.020226719
854,0.001946849
853,0.019320888
852,-0.025724921
851,0.007014571
850,0.001203291
849,0.018464988
848,-0.003988503
847,-0.014639481
846,0.005652264
845,0.026906556
844,-0.048431795
843,0.015272814
842,-0.010822506
841,-0.019154008
840,-0.012083129
839,-0.009910941
838,-0.019920707
837,-0.047831316
836,0.030335184
835,0.040357739
834,-0.018616296
833,0.002257828
832,-0.045485735
831,0.11015553
830,0.05847846
829,0.006838448
828,0.000964317
827,0.029761583
826,-0.041260529
825,0.02676902
824,0.036000479
823,0.008381056
822,-0.021495773
821,0.003782412
820,0.031422261
819,-0.003414033
818,0.034784608
817,0.031173585
816,-0.062597021
815,-0.019092875
814,-0.012460181
813,0.005935072
812,0.017485267
811,0.004694693
810,0.044595253
809,0.008449546
808,-0.009284412
807,-0.012783452
806,-0.002346687
805,-0.00614759
804,0.04915829
803,-0.037611809
802,-0.043197218
801,0.026804831
800,0.014907147
799,-0.000199581
798,-0.000244144
797,5.80E-05
796,0.00016132
795,-0.000178364
794,-0.000130426
793,-0.000182719
792,-0.00010115
791,-0.00047835
790,8.17E-05
789,-0.000232429
788,2.71E-05
787,0.000181782
786,-0.000851407
785,-0.00020946
784,-0.00024708
783,-0.000354395
782,-0.000131296
781,-0.000177998
780,-0.000136713
779,-0.000161954
778,-0.000349243
777,-0.000367797
776,-0.000151266
775,-0.000219155
774,-0.000226061
773,-0.000103855
772,-0.000686623
771,-0.00021929
770,-0.000296689
769,-0.000272682
768,-5.91E-05
767,-0.000786141
766,0.000182751
765,-0.000309721
764,-9.88E-05
763,0.000111327
762,-0.000482206
761,-8.67E-05
760,-0.000254852
759,-5.45E-06
758,-0.000450487
757,7.01E-05
756,-0.000119631
755,-0.000257487
754,-0.000323728
753,-0.000394754
752,-0.000143376
751,-9.73E-05
750,-0.0001855
749,-0.000177633
748,-2.19E-05
747,-0.000350737
746,-0.000339534
745,1.95E-05
744,-0.000342697
743,-0.000431164
742,-0.00031178
741,-0.000253485
740,0.000156124
739,-7.21E-05
738,-0.000387757
737,4.67E-05
736,-0.000107531
735,-5.97E-05
734,-5.32E-05
733,5.29E-06
732,-0.000276722
731,9.28E-05
730,-0.000413501
729,-0.000184358
728,-1.93E-05
727,-0.000284395
726,1.05E-05
725,-0.000421342
724,-0.000124362
723,-0.000363004
722,-0.000245502
721,0.000132
720,-0.000497214
719,-9.53E-05
718,-0.000178264
717,-0.000205515
716,-0.000163749
715,-0.000460253
714,-4.39E-05
713,-0.000102231
712,-2.75E-05
711,-0.000393106
710,-8.69E-05
709,5.96E-06
708,-0.000512458
707,-9.29E-05
706,0.000192251
705,-0.000122484
704,-0.00016478
703,-0.000273349
702,-0.000172749
701,-0.000103705
700,-0.000194094
699,-0.000119638
698,-6.32E-05
697,-0.000235076
696,-9.96E-05
695,-5.11E-06
694,-0.000182132
693,-0.000546374
692,4.25E-05
691,-0.000148528
690,-0.000364554
689,-0.000125777
688,-6.98E-05
687,-0.000319345
686,-0.000296301
685,-0.000256603
684,-0.00029241
683,-3.16E-05
682,8.24E-05
681,-0.000590106
680,-0.000100828
679,-0.000420782
678,-6.09E-05
677,-0.000393851
676,-0.000205093
675,-9.08E-05
674,-0.000116802
673,9.38E-05
672,-0.000353632
671,-0.000214786
670,-0.000178435
669,-0.000138083
668,-7.35E-05
667,-0.00035534
666,-1.02E-05
665,-0.00020449
664,-0.000294754
663,-0.000366128
662,-0.000181659
661,-1.85E-05
660,-0.000348526
659,-0.000243076
658,-0.000159385
657,-5.10E-05
656,-0.000185708
655,-0.000438899
654,-0.000211308
653,2.95E-05
652,-6.68E-05
651,-0.000279434
650,-0.000171859
649,-7.55E-05
648,-0.000137439
647,-0.000166344
646,-1.35E-05
645,-0.000172249
644,4.90E-05
643,-0.000357405
642,-4.01E-05
641,-0.000399663
640,0.000160755
639,-0.000170376
638,-7.66E-05
637,-8.40E-05
636,-0.000252036
635,-0.000441963
634,-0.000236317
633,-0.000401001
632,-0.000476383
631,-0.000452243
630,-4.80E-05
629,-0.000202449
628,-0.000255718
627,-0.000323786
626,6.23E-05
625,-0.000140485
624,-0.000136396
623,-0.00019259
622,-0.000244883
621,1.26E-05
620,-0.000124501
619,-0.000341702
618,-0.000103635
617,-0.000280171
616,-0.00016788
615,-0.000239176
614,-0.000404195
613,-0.000478482
612,-0.000487094
611,-4.64E-05
610,-0.000344326
609,-0.000529225
608,-0.000384293
607,-0.000368337
606,-0.000347722
605,-0.000442308
604,-0.000335378
603,2.07E-06
602,0.000123205
601,-0.000407651
600,-0.000209334
599,-4.61E-06
598,-9.84E-05
597,8.29E-05
596,-0.000266354
595,-0.000371863
594,-6.59E-05
593,-0.000178539
592,-0.000202526
591,-3.40E-05
590,-0.000164659
589,-0.000110838
588,8.30E-05
587,-0.000230671
586,-0.000370946
585,3.19E-05
584,-0.000265571
583,9.54E-06
582,-0.000132185
581,-7.18E-05
580,-7.59E-05
579,-9.87E-05
578,-1.72E-05
577,-0.000231784
576,-0.000280734
575,-1.89E-05
574,3.25E-05
573,-0.000416053
572,-0.000404594
571,-0.000212345
570,-0.00015611
569,-0.000233594
568,-0.000196456
567,-0.000398259
566,6.35E-05
565,-5.49E-05
564,-6.52E-05
563,0.000281523
562,-8.70E-05
561,-5.59E-05
560,-0.000185024
559,-0.000119191
558,-0.000204816
557,-0.000132541
556,-0.000112207
555,-4.35E-05
554,-0.000431888
553,-0.000137679
552,-7.86E-05
551,-0.000270612
550,0.000116372
549,1.99E-05
548,-9.54E-05
547,-0.000197137
546,0.000238634
545,-0.000145053
544,-2.54E-05
543,-0.000236898
542,-0.000274443
541,-4.98E-05
540,-0.000195254
539,-6.33E-06
538,-9.99E-05
537,-0.000172864
536,-0.000201479
535,-0.000211114
534,-5.17E-05
533,-0.000428146
532,-0.000201772
531,7.45E-05
530,-0.000139472
529,8.24E-06
528,-0.000449715
527,-0.000191696
526,0.000108735
525,-0.000134492
524,-0.000144672
523,-0.000282784
522,-0.000251807
521,-0.000345393
520,2.22E-06
519,8.91E-05
518,0.000233789
517,-3.26E-05
516,9.28E-06
515,-0.000233833
514,3.38E-06
513,2.62E-06
512,-7.94E-05
511,-8.07E-05
510,-0.000192079
509,-0.000117219
508,-3.61E-05
507,-8.64E-05
506,-0.000153867
505,-0.000136875
504,-0.000220209
503,8.86E-05
502,-0.000301562
501,0.000254773
500,-9.31E-05
499,-8.50E-05
498,-0.000172075
497,-0.000418347
496,-1.39E-05
495,3.68E-05
494,-0.000219299
493,-0.000218804
492,-0.000360631
491,-0.000245224
490,-0.000221503
489,-2.43E-05
488,-5.22E-05
487,-0.00038309
486,-0.00020487
485,-0.000262998
484,-0.000216236
483,-4.83E-05
482,-6.86E-05
481,-0.000146753
480,-0.000156629
479,-0.000287012
478,-0.000307249
477,-0.000103249
476,-8.55E-05
475,5.31E-05
474,-8.68E-05
473,-0.00015582
472,6.57E-05
471,-0.000262126
470,-0.000276511
469,0.000252239
468,-0.000515879
467,-0.000130076
466,6.40E-05
465,0.000228551
464,-0.000253876
463,-0.000225279
462,-0.000427283
461,-2.18E-05
460,0.000137234
459,-0.000278881
458,7.36E-05
457,-5.45E-05
456,-0.000141849
455,3.34E-05
454,-4.54E-05
453,-0.000292012
452,-0.000207646
451,-0.000395729
450,-0.000740746
449,-0.000399263
448,-2.65E-05
447,-0.000138427
446,7.79E-06
445,-8.03E-05
444,-0.00041667
443,-0.000451005
442,-0.00016097
441,7.62E-05
440,9.67E-05
439,-0.000343381
438,-0.00034447
437,0.000113113
436,-0.000238828
435,-0.00012063
434,-6.77E-05
433,-0.000413024
432,-0.000231082
431,-0.000386176
430,-0.000265336
429,-0.000284087
428,-2.01E-05
427,0.000165192
426,-0.000237905
425,-0.00038621
424,-8.39E-05
423,-2.48E-05
422,-0.000198679
421,-0.000101257
420,0.000213218
419,1.35E-06
418,0.000140083
417,-0.000225793
416,0.000116325
415,-0.000101561
414,-0.000430866
413,-0.000136845
412,-0.000141589
411,-6.13E-05
410,-0.000110334
409,-0.000228633
408,-0.000255677
407,-0.000424143
406,-0.000134307
405,-0.000161691
404,0.000110569
403,-9.35E-05
402,-0.000328067
401,-0.000115691
400,4.80E-06
399,-0.000397786
398,6.80E-05
397,-0.000197451
396,6.39E-05
395,-0.000122551
394,5.21E-05
393,-0.000155587
392,0.00013634
391,-0.000448159
390,-8.86E-05
389,-0.000574906
388,-0.000260801
387,9.57E-05
386,3.61E-05
385,-0.000254412
384,-3.58E-05
383,-0.00013517
382,-0.000172944
381,-0.000615111
380,2.15E-05
379,-0.000192205
378,-0.000137532
377,-0.000126523
376,0.000152752
375,-0.00036716
374,-0.000153069
373,-4.29E-07
372,-8.16E-05
371,-0.00044573
370,-0.000333187
369,-5.84E-05
368,6.96E-05
367,-0.00035897
366,-0.00010202
365,-0.000229041
364,-4.16E-05
363,-0.000402508
362,-9.73E-05
361,-0.000113315
360,1.05E-05
359,-0.000531065
358,-9.27E-05
357,-4.39E-05
356,-2.22E-05
355,-8.94E-05
354,-3.00E-06
353,-0.000182279
352,4.14E-05
351,0.000140454
350,0.00013286
