Wafer#1 11.3mils thick EE535,
Wavelength (nm),R
948,39.41872406
947,39.48675156
946,39.40014648
945,39.47457123
944,39.42224121
943,39.42562866
942,39.43969727
941,39.46143723
940,39.4534874
939,39.49977875
938,39.46163177
937,39.44773865
936,39.48654938
935,39.49826813
934,39.49265289
933,39.52396011
932,39.49493027
931,39.52021027
930,39.52830887
929,39.54208755
928,39.57249832
927,39.5567894
926,39.60210037
925,39.57209778
924,39.57958984
923,39.57702637
922,39.5800209
921,39.59651947
920,39.61096573
919,39.594944
918,39.62324142
917,39.61420441
916,39.63522339
915,39.68125153
914,39.65141296
913,39.69589615
912,39.70357895
911,39.68945313
910,39.74517822
909,39.71544647
908,39.75333786
907,39.78482819
906,39.78230286
905,39.80230331
904,39.79695129
903,39.81423569
902,39.8445282
901,39.8110199
900,39.85440063
899,39.87274933
898,39.83979034
897,39.89139938
896,39.89585876
895,39.93138123
894,39.93390656
893,39.94892502
892,39.96929932
891,39.97493744
890,39.9783287
889,39.99346924
888,40.03993225
887,40.06368256
886,40.08863831
885,40.04499435
884,40.06839371
883,40.11735153
882,40.14464569
881,40.13699722
880,40.13082123
879,40.16353989
878,40.15242767
877,40.19262314
876,40.21543884
875,40.23815155
874,40.2310524
873,40.27740479
872,40.33304596
871,40.30271149
870,40.30643845
869,40.32943726
868,40.34284973
867,40.3771286
866,40.34575653
865,40.38988495
864,40.35071182
863,40.37502289
862,40.34422684
861,40.41637421
860,40.39511871
859,40.43038559
858,40.41202545
857,40.40586853
856,40.41510391
855,40.42356873
854,40.39154816
853,40.46543121
852,40.48323059
851,40.50504684
850,40.49307251
849,40.44179153
848,40.53853607
847,40.6094017
846,40.70249557
845,40.64293671
844,40.73144913
843,40.72280121
842,40.77919006
841,40.80738068
840,40.82202148
839,40.81090927
838,40.88590622
837,40.91602707
836,40.91894531
835,40.93164063
834,40.94026947
833,40.93899155
832,40.98943329
831,40.9983139
830,41.0958252
829,41.06364441
828,41.05548096
827,41.07528687
826,41.14808273
825,41.14588547
824,41.20378494
823,41.1853447
822,41.24607086
821,41.23777771
820,41.22123718
819,41.29894638
818,41.28455353
817,41.33012772
816,41.36211014
815,41.29816055
814,41.39809418
813,41.40679169
812,41.41807938
811,41.41981125
810,41.47170258
809,41.46107483
808,41.50213242
807,41.52968216
806,41.54283905
805,41.57302475
804,41.5759964
803,41.66028976
802,41.62287903
801,41.66930008
800,41.71707916
