Wavelength (nm),A 
1505.0,3.2481536800000015,
1504.0,3.2791175799999905,
1503.0,3.1278305099999955,
1502.0,3.2260551500000076,
1501.0,3.179416660000001,
1500.0,3.14233016,
1499.0,3.1815185499999927,
1498.0,3.2361984300000017,
1497.0,3.0515441900000013,
1496.0,3.1323776199999998,
1495.0,3.170059199999997,
1494.0,3.1575012200000003,
1493.0,3.157909389999986,
1492.0,3.068950650000005,
1491.0,3.082775120000008,
1490.0,3.124183649999992,
1489.0,3.1326065000000085,
1488.0,3.086322779999989,
1487.0,3.119766229999996,
1486.0,3.0762405400000006,
1485.0,3.0590705900000046,
1484.0,3.1636009199999933,
1483.0,3.070487979999996,
1482.0,3.0712852500000025,
1481.0,3.102714539999994,
1480.0,3.043151849999987,
1479.0,3.0662918099999956,
1478.0,3.0433807400000035,
1477.0,3.05818558,
1476.0,3.066246030000002,
1475.0,3.0586128300000013,
1474.0,3.0477180500000003,
1473.0,3.053184509999994,
1472.0,3.0584068299999956,
1471.0,3.0699424799999946,
1470.0,3.0077743500000054,
1469.0,3.049972529999991,
1468.0,2.9794158899999985,
1467.0,2.9440116899999964,
1466.0,3.010143279999994,
1465.0,2.9925422700000013,
1464.0,2.9639587399999954,
1463.0,3.0146026600000084,
1462.0,2.953815459999987,
1461.0,2.9384956300000056,
1460.0,2.9720039400000076,
1459.0,3.0246582000000046,
1458.0,2.9763069100000052,
1457.0,2.9507026600000046,
1456.0,3.010662080000003,
1455.0,2.921432490000001,
1454.0,2.9663696300000026,
1453.0,2.991580959999993,
1452.0,2.9405784699999913,
1451.0,2.950218199999995,
1450.0,2.955448149999995,
1449.0,2.986614220000007,
1448.0,2.9422035199999925,
1447.0,2.9689788799999945,
1446.0,2.8701362600000095,
1445.0,2.9332694999999944,
1444.0,2.9859161299999926,
1443.0,2.869590759999994,
1442.0,2.9112396200000035,
1441.0,2.9195670999999948,
1440.0,2.943885810000012,
1439.0,2.897445680000004,
1438.0,2.8513030999999955,
1437.0,2.8624839800000075,
1436.0,2.9404640200000074,
1435.0,2.8629989700000067,
1434.0,2.9112815900000015,
1433.0,2.873336789999996,
1432.0,2.8634529100000066,
1431.0,2.8752021800000023,
1430.0,2.8830146800000023,
1429.0,2.7837753299999974,
1428.0,2.8352279599999974,
1427.0,2.8501472399999983,
1426.0,2.772079469999994,
1425.0,2.810043339999993,
1424.0,2.7926368800000034,
1423.0,2.8488922100000025,
1422.0,2.7802772499999975,
1421.0,2.825576780000006,
1420.0,2.7614822399999923,
1419.0,2.818618779999994,
1418.0,2.841381069999997,
1417.0,2.7945899999999995,
1416.0,2.7437210100000016,
1415.0,2.7745132400000045,
1414.0,2.7772979700000064,
1413.0,2.73968124000001,
1412.0,2.7632522600000016,
1411.0,2.7094459600000107,
1410.0,2.753963470000002,
1409.0,2.6780662600000085,
1408.0,2.7492904700000054,
1407.0,2.6686210700000004,
1406.0,2.739120490000005,
1405.0,2.701484679999993,
1404.0,2.7684211699999963,
1403.0,2.7257079999999974,
1402.0,2.7072830200000055,
1401.0,2.6836242699999957,
1400.0,2.546882629999999,
1399.0,2.740409849999992,
1398.0,2.742362970000002,
1397.0,2.677021030000006,
1396.0,2.7164878899999962,
1395.0,2.622444150000007,
1394.0,2.642868039999996,
1393.0,2.6665496899999965,
1392.0,2.634830469999997,
1391.0,2.6035995499999984,
1390.0,2.638832089999994,
1389.0,2.5546112099999903,
1388.0,2.697937010000004,
1387.0,2.631122590000004,
1386.0,2.5883789099999888,
1385.0,2.621479039999997,
1384.0,2.676872259999996,
1383.0,2.6240615899999966,
1382.0,2.6377220200000124,
1381.0,2.6064186099999915,
1380.0,2.617179870000001,
1379.0,2.5079193100000055,
1378.0,2.635150909999993,
1377.0,2.6837997399999978,
1376.0,2.5527648899999917,
1375.0,2.6246986400000054,
1374.0,2.476570129999999,
1373.0,2.637214659999998,
1372.0,2.4889717100000013,
1371.0,2.467086789999996,
1370.0,2.569225320000001,
1369.0,2.5848541299999965,
1368.0,2.499759670000003,
1367.0,2.5007629400000013,
1366.0,2.483222960000006,
1365.0,2.5506172199999924,
1364.0,2.599090579999995,
1363.0,2.5317878700000023,
1362.0,2.412784579999993,
1361.0,2.5437965400000024,
1360.0,2.5361213699999894,
1359.0,2.562522889999997,
1358.0,2.4976120000000037,
1357.0,2.432991030000011,
1356.0,2.53913498,
1355.0,2.496524810000011,
1354.0,2.497516630000007,
1353.0,2.4474067700000006,
1352.0,2.389118190000005,
1351.0,2.4937515299999973,
1350.0,2.4591331499999995,
1349.0,2.4901847900000007,
1348.0,2.504581459999997,
1347.0,2.4318771300000037,
1346.0,2.3651657099999994,
1345.0,2.4437255899999997,
1344.0,2.499576569999988,
1343.0,2.4500884999999926,
1342.0,2.369155879999994,
1341.0,2.3485336300000057,
1340.0,2.3753624,
1339.0,2.4267883299999937,
1338.0,2.4230232299999983,
1337.0,2.4660491900000068,
1336.0,2.443817139999993,
1335.0,2.271259299999997,
1334.0,2.324161529999998,
1333.0,2.4197883599999983,
1332.0,2.3553543099999956,
1331.0,2.3035392799999954,
1330.0,2.347049720000001,
1329.0,2.271789549999994,
1328.0,2.260757439999992,
1327.0,2.401157369999993,
1326.0,2.321735380000007,
1325.0,2.376335140000009,
1324.0,2.31536865999999,
1323.0,2.335273740000005,
1322.0,2.3760109000000114,
1321.0,2.304054260000001,
1320.0,2.3629455500000063,
1319.0,2.386272429999991,
1318.0,2.311973569999992,
1317.0,2.2307395999999926,
1316.0,2.2299537700000087,
1315.0,2.2704238899999893,
1314.0,2.259536749999995,
1313.0,2.349506380000008,
1312.0,2.3494834899999972,
1311.0,2.293865210000007,
1310.0,2.223297119999998,
1309.0,2.102474209999997,
1308.0,2.2435989299999903,
1307.0,2.299045559999996,
1306.0,2.3465232899999933,
1305.0,2.3300209100000018,
1304.0,2.2602424600000006,
1303.0,2.256675720000004,
1302.0,2.1616401699999983,
1301.0,2.20401382,
1300.0,2.197792060000012,
1299.0,2.228908540000006,
1298.0,2.364810939999998,
1297.0,2.3271293699999944,
1296.0,2.369205480000005,
1295.0,2.228229529999993,
1294.0,2.1810112000000004,
1293.0,2.1485710099999977,
1292.0,2.111770629999995,
1291.0,2.2095260600000017,
1290.0,2.2319374100000005,
1289.0,2.28492356000001,
1288.0,2.257789610000003,
1287.0,2.2562561000000017,
1286.0,2.134906760000007,
1285.0,2.1480026199999998,
1284.0,2.1281013500000086,
1283.0,2.035739899999996,
1282.0,2.1063613900000036,
1281.0,2.1433525099999997,
1280.0,2.1937255899999997,
1279.0,2.2970085099999977,
1278.0,2.256515500000006,
1277.0,2.290775300000007,
1276.0,2.17559052,
1275.0,2.1261062600000002,
1274.0,2.0902252200000078,
1273.0,2.0993461600000103,
1272.0,2.0349197399999923,
1271.0,2.1696624699999916,
1270.0,2.1287231400000053,
1269.0,2.207904819999996,
1268.0,2.179744720000002,
1267.0,2.2378692700000045,
1266.0,2.2404785199999964,
1265.0,2.2631797800000015,
1264.0,2.220390320000007,
1263.0,2.1797943100000055,
1262.0,2.072017670000008,
1261.0,2.115161900000004,
1260.0,2.0578842099999974,
1259.0,1.993927009999993,
1258.0,1.9990768400000007,
1257.0,2.084194190000005,
1256.0,1.9870262200000042,
1255.0,2.063770290000008,
1254.0,2.0351905800000054,
1253.0,2.0916099499999916,
1252.0,2.071697239999992,
1251.0,2.102779389999995,
1250.0,2.1961059600000112,
1249.0,2.153064730000011,
1248.0,2.1110496500000124,
1247.0,2.067913049999987,
1246.0,2.185531620000006,
1245.0,2.063266749999997,
1244.0,2.049716950000004,
1243.0,2.042335510000001,
1242.0,2.099586490000007,
1241.0,2.033515929999993,
1240.0,2.0301589899999897,
1239.0,2.0741195699999935,
1238.0,1.9719467099999974,
1237.0,1.9639930700000008,
1236.0,2.0242080700000002,
1235.0,2.02447128,
1234.0,2.0825157200000035,
1233.0,2.096565240000004,
1232.0,2.0417633099999932,
1231.0,1.9344062799999904,
1230.0,1.918762209999997,
1229.0,2.021869659999993,
1228.0,1.9672927800000082,
1227.0,2.0055274999999995,
1226.0,1.9170227099999977,
1225.0,1.9830055299999998,
1224.0,2.005058289999994,
1223.0,1.9297790500000076,
1222.0,1.9673995899999994,
1221.0,2.004692079999998,
1220.0,2.0177726699999994,
1219.0,2.0039978000000076,
1218.0,2.0107002199999897,
1217.0,2.0435333199999945,
1216.0,2.0301437399999998,
1215.0,1.968830109999999,
1214.0,1.9461212199999949,
1213.0,2.034267419999992,
1212.0,1.9705085699999927,
1211.0,1.9771423299999924,
1210.0,1.9142570500000033,
1209.0,1.9300308299999926,
1208.0,1.94487380999999,
1207.0,2.0012855500000057,
1206.0,1.9272651699999983,
1205.0,1.9544563299999993,
1204.0,1.9505500799999993,
1203.0,1.9714126499999907,
1202.0,1.8875846800000033,
1201.0,1.9891014099999893,
1200.0,1.9405784600000118,
1199.0,2.0909194999999983,
1198.0,2.031116489999988,
1197.0,2.0053176899999983,
1196.0,2.0432052600000077,
1195.0,1.9705810600000007,
1194.0,1.9481506299999864,
1193.0,2.0204811099999915,
1192.0,2.0145950300000095,
1191.0,2.041759490000004,
1190.0,2.0290107699999993,
1189.0,2.0279159600000014,
1188.0,2.061428070000005,
1187.0,2.049804679999994,
1186.0,1.996925349999998,
1185.0,2.0350799500000107,
1184.0,2.089237220000001,
1183.0,2.009616859999994,
1182.0,2.0423583999999977,
1181.0,2.031448359999999,
1180.0,2.012325279999999,
1179.0,2.0455093399999953,
1178.0,2.0490074200000095,
1177.0,2.098491669999987,
1176.0,2.212306979999994,
1175.0,2.2347640899999988,
1174.0,2.1795883199999935,
1173.0,2.1965179400000068,
1172.0,2.2829322800000114,
1171.0,2.26603317,
1170.0,2.256267539999996,
1169.0,2.323604590000002,
1168.0,2.376346589999997,
1167.0,2.3309135399999974,
1166.0,2.388229370000005,
1165.0,2.4264221200000122,
1164.0,2.4799766499999976,
1163.0,2.6127166699999975,
1162.0,2.5913810700000113,
1161.0,2.5506782500000043,
1160.0,2.5807456900000005,
1159.0,2.6381568900000048,
1158.0,2.695056919999999,
1157.0,2.8279228199999977,
1156.0,2.8036270199999933,
1155.0,2.855628960000004,
1154.0,2.82385635,
1153.0,2.8956069900000045,
1152.0,2.9495658900000024,
1151.0,3.0296363799999995,
1150.0,3.0471763599999946,
1149.0,3.1210670499999935,
1148.0,3.1266288799999984,
1147.0,3.215499870000002,
1146.0,3.3286819500000036,
1145.0,3.2841415400000074,
1144.0,3.4242973300000017,
1143.0,3.532802580000009,
1142.0,3.518997200000001,
1141.0,3.587184910000005,
1140.0,3.6785240199999976,
1139.0,3.743717189999998,
1138.0,3.841117859999997,
1137.0,3.8416633599999983,
1136.0,3.915687560000009,
1135.0,4.003078460000012,
1134.0,4.093856819999999,
1133.0,4.215373999999997,
1132.0,4.301494600000012,
1131.0,4.360832220000006,
1130.0,4.503635400000007,
1129.0,4.589992519999996,
1128.0,4.559661869999999,
1127.0,4.693271640000006,
1126.0,4.687656410000002,
1125.0,4.861541750000001,
1124.0,4.987361910000004,
1123.0,5.025485989999993,
1122.0,5.169311520000008,
1121.0,5.235385899999997,
1120.0,5.36368942,
1119.0,5.451965330000007,
1118.0,5.636695860000003,
1117.0,5.661731720000006,
1116.0,5.737434379999996,
1115.0,5.958148960000003,
1114.0,6.027225490000006,
1113.0,6.154785149999995,
1112.0,6.228794099999988,
1111.0,6.453861230000001,
1110.0,6.481082909999998,
1109.0,6.769920350000007,
1108.0,6.774467470000005,
1107.0,6.872882849999996,
1106.0,7.117507939999996,
1105.0,7.253509519999994,
1104.0,7.360141749999997,
1103.0,7.533363339999994,
1102.0,7.652187349999991,
1101.0,7.821922310000005,
1100.0,7.936290740000004,
1099.0,8.113914489999999,
1098.0,8.290107720000009,
1097.0,8.501312250000012,
1096.0,8.662700660000013,
1095.0,8.860477450000005,
1094.0,9.072643279999994,
1093.0,9.195087440000009,
1092.0,9.38768005,
1091.0,9.626850130000008,
1090.0,9.75523758,
1089.0,9.989116670000001,
1088.0,10.24527741,
1087.0,10.472034449999995,
1086.0,10.654666899999995,
1085.0,10.866180420000006,
1084.0,11.127914430000004,
1083.0,11.362598420000012,
1082.0,11.62709427,
1081.0,11.814800259999998,
1080.0,12.09691239,
1079.0,12.339694980000004,
1078.0,12.639789579999999,
1077.0,12.928440100000003,
1076.0,13.039871210000001,
1075.0,13.39258194,
1074.0,13.719879160000005,
1073.0,13.979713440000012,
1072.0,14.292385100000004,
1071.0,14.575691219999996,
1070.0,14.887702939999997,
1069.0,15.15499878,
1068.0,15.525569910000002,
1067.0,15.839878080000005,
1066.0,16.17792892,
1065.0,16.527160640000005,
1064.0,16.856452939999997,
1063.0,17.246112820000008,
1062.0,17.741855619999995,
1061.0,18.178413390000003,
1060.0,18.746742249999997,
1059.0,19.26756668,
1058.0,19.949901579999988,
1057.0,20.54961395000001,
1056.0,21.198116310000003,
1055.0,21.794681550000007,
1054.0,22.405250550000005,
1053.0,22.91553879,
1052.0,23.440414430000004,
1051.0,24.098205570000005,
1050.0,24.698375709999993,
1049.0,25.24042130000001,
1048.0,25.821071630000006,
1047.0,26.471023549999998,
1046.0,27.038566590000002,
1045.0,27.71078109999999,
1044.0,28.41302109,
1043.0,29.01971435,
1042.0,29.659381870000004,
1041.0,30.37507248,
1040.0,30.928281780000006,
1039.0,31.609504700000002,
1038.0,32.295547490000004,
1037.0,32.95925522,
1036.0,33.65352057999999,
1035.0,34.2308445,
1034.0,34.91959761999999,
1033.0,35.51509093999999,
1032.0,36.23560906,
1031.0,36.859481810000005,
1030.0,37.46450043,
1029.0,38.09700966,
1028.0,38.86677742,
1027.0,39.36260985999999,
1026.0,40.05059052,
1025.0,40.64608765,
1024.0,41.35283279000001,
1023.0,41.91474151,
1022.0,42.502422339999995,
1021.0,43.056592949999995,
1020.0,43.75429724999999,
1019.0,44.2993679,
1018.0,44.95904350000001,
1017.0,45.33844948000001,
1016.0,45.925468450000004,
1015.0,46.525310520000005,
1014.0,47.08975792,
1013.0,47.57801056,
1012.0,48.13156318,
1011.0,48.63370132,
1010.0,49.11990929,
1009.0,49.72088051,
1008.0,50.274591439999995,
1007.0,50.62034607,
1006.0,51.12618541,
1005.0,51.64167881,
1004.0,52.132716179999996,
1003.0,52.55916786,
1002.0,53.00049782,
1001.0,53.46698189,
1000.0,53.86432457,
999.0,54.22566604,
998.0,54.72698402,
997.0,55.14281368,
996.0,55.48542595000001,
995.0,55.92085171,
994.0,56.32360554,
993.0,56.66323948,
992.0,56.96683597,
991.0,57.40391636,
990.0,57.728997230000004,
989.0,58.062266353,
988.0,58.436612129,
987.0,58.764138224999996,
986.0,59.057473187,
985.0,59.3839016,
984.0,59.717797281,
983.0,60.03974438,
982.0,60.309441088,
981.0,60.561305524000005,
980.0,60.819063182,
979.0,61.144256588,
978.0,61.369736194,
977.0,61.701747415,
976.0,61.882122039,
975.0,62.110864163,
974.0,62.321578977,
973.0,62.552533151,
972.0,62.801762586,
971.0,63.132498738,
970.0,63.270627022,
969.0,63.475719924,
968.0,63.71493626,
967.0,63.86469984,
966.0,64.019326685,
965.0,64.251638894,
964.0,64.396522998,
963.0,64.566839222,
962.0,64.669043303,
961.0,64.86711788,
960.0,65.022678856,
959.0,65.092051508,
958.0,65.312381748,
957.0,65.43661450900001,
956.0,65.632857322,
955.0,65.794998641,
954.0,65.869091038,
953.0,66.07396459399999,
952.0,66.055005787,
951.0,66.183536526,
950.0,66.32978224499999,
949.0,66.509071111,
948.0,66.547931667,
947.0,66.571130872,
946.0,66.72143948300001,
945.0,66.773756381,
944.0,66.893278125,
943.0,67.000233055,
942.0,67.07740998,
941.0,67.13598048899999,
940.0,67.170179484,
939.0,67.18444443199999,
938.0,67.377974271,
937.0,67.367366667,
936.0,67.379719137,
935.0,67.426489712,
934.0,67.633755503,
933.0,67.556916115,
932.0,67.662274835,
931.0,67.648225841,
930.0,67.654773947,
929.0,67.775171454,
928.0,67.824710427,
927.0,67.90959220900001,
926.0,67.908645038,
925.0,67.909749506,
924.0,67.891360401,
923.0,67.966982129,
922.0,68.055609346,
921.0,68.03396778999999,
920.0,67.99409693199999,
919.0,68.12162962400001,
918.0,68.086891652,
917.0,68.122459534,
916.0,68.161965246,
915.0,68.11658969999999,
914.0,68.153500943,
913.0,68.177570445,
912.0,68.141220625,
911.0,68.223007801,
910.0,68.242161211,
909.0,68.20338054,
908.0,68.189368294,
907.0,68.257866979,
906.0,68.236631038,
905.0,68.186025296,
904.0,68.18999713299999,
903.0,68.266543588,
902.0,68.23194125500001,
901.0,68.219860103,
900.0,68.243829121,
899.0,68.236057484,
898.0,68.1771269,
897.0,68.237558335,
896.0,68.183479655,
895.0,68.279495367,
894.0,68.279693267,
893.0,68.160704208,
892.0,68.156158669,
891.0,68.19092096,
890.0,68.138465146,
889.0,68.189637398,
888.0,68.176671155,
887.0,68.129292195,
886.0,68.245690134,
885.0,68.192277769,
884.0,68.139585899,
883.0,68.136945537,
882.0,68.15670035299999,
881.0,68.098236141,
880.0,68.052718691,
879.0,68.13844449999999,
878.0,68.108811568,
877.0,68.059033148,
876.0,68.024912817,
875.0,68.106820117,
874.0,68.030470208,
873.0,68.02939727,
872.0,67.986029172,
871.0,68.005891948,
870.0,68.086464431,
869.0,67.923694197,
868.0,67.920507609,
867.0,67.998122111,
866.0,68.005059936,
865.0,68.017395137,
864.0,67.98675668,
863.0,67.899888596,
862.0,67.995508509,
861.0,67.986445421,
860.0,67.989697108,
859.0,67.967965531,
858.0,67.98448221000001,
857.0,68.014457174,
856.0,68.072700509,
855.0,68.01215824900001,
854.0,67.961069084,
853.0,67.938966466,
852.0,67.998284914,
851.0,67.98974430300001,
850.0,67.994546414,
849.0,67.994714459,
848.0,68.039080515,
847.0,67.881906799,
846.0,67.871697102,
845.0,67.864700712,
844.0,67.809837965,
843.0,67.822140444,
842.0,67.785621456,
841.0,67.834626179,
840.0,67.633482647,
839.0,67.74728959500001,
838.0,67.748604124,
837.0,67.706361044,
836.0,67.655579208,
835.0,67.642565318,
834.0,67.682412624,
833.0,67.677174393,
832.0,67.692961089,
831.0,67.566059197,
830.0,67.54934840799999,
829.0,67.551382495,
828.0,67.595700228,
827.0,67.54462983299999,
826.0,67.499040047,
825.0,67.544376472,
824.0,67.476686842,
823.0,67.429533239,
822.0,67.56374796899999,
821.0,67.469373539,
820.0,67.446037707,
819.0,67.436822089,
818.0,67.425804046,
817.0,67.42553835999999,
816.0,67.45527325399999,
815.0,67.553522252,
814.0,67.40640369799999,
813.0,67.454163832,
812.0,67.348323136,
811.0,67.449601805,
810.0,67.307697727,
809.0,67.416377114,
808.0,67.418249911,
807.0,67.32912482,
806.0,67.360859546,
805.0,67.393328765,
804.0,67.30461075299999,
803.0,67.276264482,
802.0,67.36065530799999,
801.0,67.22177052800001,
800.0,67.215832944,
